date,datatype,station,attributes,value
2023-02-01T00:00:00,TAVG,GHCND:USW00000393,",W",-0.9
2023-02-01T00:00:00,TAVG,GHCND:USW00000428,"3,W",51.6
2023-02-01T00:00:00,TAVG,GHCND:USW00000448,",W",52.1
2023-02-01T00:00:00,TAVG,GHCND:USW00000461,",W",54.8
2023-02-01T00:00:00,TAVG,GHCND:USW00000471,",W",56.8
2023-02-01T00:00:00,TAVG,GHCND:USW00000477,",W",58.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003012,",W",28.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003013,",W",33.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003016,",W",24.9
2023-02-01T00:00:00,TAVG,GHCND:USW00003017,",W",31.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003024,",W",45.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003026,",W",28.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003027,"1,W",32.9
2023-02-01T00:00:00,TAVG,GHCND:USW00003028,",W",36.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003029,"1,W",29.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003030,",W",40.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003031,",W",50.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003032,",W",53.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003035,",W",46.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003038,",W",17.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003040,",W",27.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003044,",W",49.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003047,"1,R",50.9
2023-02-01T00:00:00,TAVG,GHCND:USW00003049,",W",50.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003050,",W",48.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003054,"1,R",42.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003055,",R",39.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003056,",W",47.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003058,",W",50.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003060,",R",20.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003061,",R",25.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003062,"2,R",21.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003063,",R",33.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003067,",R",31.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003071,",W",50.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003072,"1,R",47.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003074,",R",42.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003102,",W",51.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003103,",W",27.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003104,",W",53.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003122,",7",54.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003125,",7",55.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003131,",W",52.9
2023-02-01T00:00:00,TAVG,GHCND:USW00003144,",W",55.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003145,",W",57.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003159,",W",43.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003160,",W",43.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003162,",W",38.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003166,"1,W",57.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003167,",W",57.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003170,",W",22.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003171,",W",52.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003177,",W",53.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003178,",W",52.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003179,",W",51.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003184,",W",53.9
2023-02-01T00:00:00,TAVG,GHCND:USW00003185,",W",55.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003192,",W",54.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003195,",W",25.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003196,"1,W",48.9
2023-02-01T00:00:00,TAVG,GHCND:USW00003728,",R",58.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003733,",R",37.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003739,",R",47.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003757,",W",45.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003758,",R",51.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003759,",R",46.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003761,",R",39.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003802,",W",45.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003804,",W",43.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003809,",W",48.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003810,",W",51.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003811,",W",48.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003812,",W",48.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003813,",W",59.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003816,",W",47.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003818,",W",62.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003820,",W",56.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003822,",W",63.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003841,",7",50.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003847,",W",47.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003849,",W",47.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003853,",W",67.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003856,",W",53.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003859,",W",43.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003860,",W",46.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003866,"2,W",59.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003868,",W",40.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003870,",W",53.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003872,",W",43.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003878,",W",62.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003887,",W",37.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003888,",W",55.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003889,",W",48.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003892,",W",58.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003893,",W",41.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003894,",W",49.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003896,",W",52.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003901,",W",55.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003902,",W",53.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003904,",W",58.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003918,",W",46.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003919,",W",37.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003927,",W",52.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003928,",W",38.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003930,",W",49.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003932,",W",42.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003933,",W",54.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003935,",W",45.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003936,",W",36.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003937,",W",59.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003940,",W",58.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003945,",W",42.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003947,",W",37.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003949,",W",57.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003950,",W",45.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003951,"1,7",54.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003952,",W",50.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003953,",W",49.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003954,",W",44.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003957,"2,W",38.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003959,",W",41.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003960,",W",42.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003962,"2,W",50.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003963,",W",43.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003965,",W",44.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003966,",W",40.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003967,",W",38.9
2023-02-01T00:00:00,TAVG,GHCND:USW00003969,",W",51.0
2023-02-01T00:00:00,TAVG,GHCND:USW00003971,"1,W",52.2
2023-02-01T00:00:00,TAVG,GHCND:USW00003974,",W",39.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003975,",W",46.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003978,",W",45.5
2023-02-01T00:00:00,TAVG,GHCND:USW00003981,",W",46.8
2023-02-01T00:00:00,TAVG,GHCND:USW00003985,"1,W",51.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003991,",W",49.4
2023-02-01T00:00:00,TAVG,GHCND:USW00003994,",W",41.1
2023-02-01T00:00:00,TAVG,GHCND:USW00003996,",W",57.6
2023-02-01T00:00:00,TAVG,GHCND:USW00003997,",W",37.7
2023-02-01T00:00:00,TAVG,GHCND:USW00003998,",W",41.3
2023-02-01T00:00:00,TAVG,GHCND:USW00003999,",W",53.5
2023-02-01T00:00:00,TAVG,GHCND:USW00004110,",W",28.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004111,",W",18.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004112,",W",15.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004113,",W",37.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004114,",W",18.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004125,",R",37.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004126,",R",17.1
2023-02-01T00:00:00,TAVG,GHCND:USW00004127,",R",30.7
2023-02-01T00:00:00,TAVG,GHCND:USW00004128,",R",24.1
2023-02-01T00:00:00,TAVG,GHCND:USW00004130,",R",23.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004131,",R",12.5
2023-02-01T00:00:00,TAVG,GHCND:USW00004134,",W",37.7
2023-02-01T00:00:00,TAVG,GHCND:USW00004136,",R",29.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004137,",R",12.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004138,",R",21.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004139,",R",23.9
2023-02-01T00:00:00,TAVG,GHCND:USW00004140,"1,R",24.1
2023-02-01T00:00:00,TAVG,GHCND:USW00004141,"1,R",40.8
2023-02-01T00:00:00,TAVG,GHCND:USW00004201,",W",39.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004205,",W",39.0
2023-02-01T00:00:00,TAVG,GHCND:USW00004222,",R",45.0
2023-02-01T00:00:00,TAVG,GHCND:USW00004223,",R",37.0
2023-02-01T00:00:00,TAVG,GHCND:USW00004236,",R",39.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004237,",R",39.0
2023-02-01T00:00:00,TAVG,GHCND:USW00004720,",W",32.1
2023-02-01T00:00:00,TAVG,GHCND:USW00004724,",W",32.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004725,",W",30.7
2023-02-01T00:00:00,TAVG,GHCND:USW00004726,",W",37.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004751,",W",33.7
2023-02-01T00:00:00,TAVG,GHCND:USW00004780,",W",31.9
2023-02-01T00:00:00,TAVG,GHCND:USW00004781,",W",38.1
2023-02-01T00:00:00,TAVG,GHCND:USW00004787,",W",37.2
2023-02-01T00:00:00,TAVG,GHCND:USW00004789,",W",32.1
2023-02-01T00:00:00,TAVG,GHCND:USW00004803,",W",19.8
2023-02-01T00:00:00,TAVG,GHCND:USW00004804,",W",41.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004808,",W",30.8
2023-02-01T00:00:00,TAVG,GHCND:USW00004826,",W",24.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004827,",W",39.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004836,",W",11.5
2023-02-01T00:00:00,TAVG,GHCND:USW00004838,",W",34.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004840,",W",26.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004841,",W",27.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004842,",W",36.9
2023-02-01T00:00:00,TAVG,GHCND:USW00004843,",W",35.1
2023-02-01T00:00:00,TAVG,GHCND:USW00004845,",W",32.3
2023-02-01T00:00:00,TAVG,GHCND:USW00004846,",W",34.2
2023-02-01T00:00:00,TAVG,GHCND:USW00004848,",W",36.7
2023-02-01T00:00:00,TAVG,GHCND:USW00004849,",W",36.8
2023-02-01T00:00:00,TAVG,GHCND:USW00004850,",W",38.2
2023-02-01T00:00:00,TAVG,GHCND:USW00004851,",W",35.5
2023-02-01T00:00:00,TAVG,GHCND:USW00004852,",W",39.8
2023-02-01T00:00:00,TAVG,GHCND:USW00004853,",W",38.5
2023-02-01T00:00:00,TAVG,GHCND:USW00004854,",W",24.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004855,",W",37.7
2023-02-01T00:00:00,TAVG,GHCND:USW00004857,",W",36.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004858,",W",39.9
2023-02-01T00:00:00,TAVG,GHCND:USW00004869,"1,W",20.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004901,",W",29.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004902,"4,W",22.4
2023-02-01T00:00:00,TAVG,GHCND:USW00004916,"2,W",25.2
2023-02-01T00:00:00,TAVG,GHCND:USW00004927,",W",21.9
2023-02-01T00:00:00,TAVG,GHCND:USW00004935,",W",27.9
2023-02-01T00:00:00,TAVG,GHCND:USW00004955,",W",24.7
2023-02-01T00:00:00,TAVG,GHCND:USW00004956,",W",24.8
2023-02-01T00:00:00,TAVG,GHCND:USW00004963,"3,W",27.0
2023-02-01T00:00:00,TAVG,GHCND:USW00004978,",W",18.8
2023-02-01T00:00:00,TAVG,GHCND:USW00004990,",R",17.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004994,",R",8.6
2023-02-01T00:00:00,TAVG,GHCND:USW00004998,",W",32.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012812,",W",70.8
2023-02-01T00:00:00,TAVG,GHCND:USW00012815,",W",70.0
2023-02-01T00:00:00,TAVG,GHCND:USW00012816,",W",65.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012818,",W",66.5
2023-02-01T00:00:00,TAVG,GHCND:USW00012819,",W",69.4
2023-02-01T00:00:00,TAVG,GHCND:USW00012832,",W",63.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012833,",W",64.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012834,",W",68.2
2023-02-01T00:00:00,TAVG,GHCND:USW00012835,",W",73.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012836,",W",76.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012838,",W",69.9
2023-02-01T00:00:00,TAVG,GHCND:USW00012839,",W",75.9
2023-02-01T00:00:00,TAVG,GHCND:USW00012841,",W",70.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012842,",W",70.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012843,",W",70.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012844,",W",74.0
2023-02-01T00:00:00,TAVG,GHCND:USW00012849,",W",75.4
2023-02-01T00:00:00,TAVG,GHCND:USW00012850,",W",81.4
2023-02-01T00:00:00,TAVG,GHCND:USW00012854,",W",69.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012861,",W",66.5
2023-02-01T00:00:00,TAVG,GHCND:USW00012871,",W",69.4
2023-02-01T00:00:00,TAVG,GHCND:USW00012873,",W",69.8
2023-02-01T00:00:00,TAVG,GHCND:USW00012876,",W",69.7
2023-02-01T00:00:00,TAVG,GHCND:USW00012882,",W",74.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012883,",W",70.7
2023-02-01T00:00:00,TAVG,GHCND:USW00012885,",W",75.2
2023-02-01T00:00:00,TAVG,GHCND:USW00012888,",W",73.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012894,",W",72.0
2023-02-01T00:00:00,TAVG,GHCND:USW00012895,",W",70.4
2023-02-01T00:00:00,TAVG,GHCND:USW00012896,",W",78.0
2023-02-01T00:00:00,TAVG,GHCND:USW00012897,",W",73.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012904,",W",66.8
2023-02-01T00:00:00,TAVG,GHCND:USW00012907,",W",65.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012909,",W",57.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012911,",W",57.1
2023-02-01T00:00:00,TAVG,GHCND:USW00012912,",W",61.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012916,",W",64.0
2023-02-01T00:00:00,TAVG,GHCND:USW00012917,",W",61.5
2023-02-01T00:00:00,TAVG,GHCND:USW00012918,",W",62.8
2023-02-01T00:00:00,TAVG,GHCND:USW00012919,",W",66.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012921,",W",57.7
2023-02-01T00:00:00,TAVG,GHCND:USW00012923,",W",61.9
2023-02-01T00:00:00,TAVG,GHCND:USW00012924,",W",64.9
2023-02-01T00:00:00,TAVG,GHCND:USW00012928,",W",65.8
2023-02-01T00:00:00,TAVG,GHCND:USW00012930,",7",63.2
2023-02-01T00:00:00,TAVG,GHCND:USW00012932,",W",63.7
2023-02-01T00:00:00,TAVG,GHCND:USW00012935,",W",60.8
2023-02-01T00:00:00,TAVG,GHCND:USW00012947,",W",64.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012953,"2,W",62.0
2023-02-01T00:00:00,TAVG,GHCND:USW00012957,",W",66.5
2023-02-01T00:00:00,TAVG,GHCND:USW00012959,",W",68.2
2023-02-01T00:00:00,TAVG,GHCND:USW00012960,",W",60.5
2023-02-01T00:00:00,TAVG,GHCND:USW00012961,",W",52.8
2023-02-01T00:00:00,TAVG,GHCND:USW00012962,",W",57.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012968,",W",59.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012970,",W",58.9
2023-02-01T00:00:00,TAVG,GHCND:USW00012971,",W",57.2
2023-02-01T00:00:00,TAVG,GHCND:USW00012972,",W",62.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012975,",W",62.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012976,"2,W",62.3
2023-02-01T00:00:00,TAVG,GHCND:USW00012977,",W",61.5
2023-02-01T00:00:00,TAVG,GHCND:USW00012978,"2,W",57.7
2023-02-01T00:00:00,TAVG,GHCND:USW00012979,"7,W",59.6
2023-02-01T00:00:00,TAVG,GHCND:USW00012981,",W",60.7
2023-02-01T00:00:00,TAVG,GHCND:USW00012985,"1,W",58.2
2023-02-01T00:00:00,TAVG,GHCND:USW00012987,"1,R",66.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013301,",R",35.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013701,",7",40.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013721,",W",47.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013722,",W",53.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013723,",W",50.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013724,",W",43.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013728,",W",50.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013729,"1,W",40.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013733,",W",48.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013734,",W",41.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013735,",W",40.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013736,",W",43.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013737,",W",50.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013739,",W",42.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013740,",W",48.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013741,",W",50.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013743,",W",46.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013744,",W",56.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013748,",W",57.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013750,",W",51.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013752,",W",44.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013754,",W",54.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013762,"3,W",51.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013764,",W",45.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013766,",7",50.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013769,",W",50.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013773,",W",46.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013776,",W",54.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013781,",W",40.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013782,",W",60.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013786,",W",52.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013802,",7",40.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013809,",W",42.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013810,",W",45.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013829,"4,S",58.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013833,",W",60.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013837,",W",58.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013838,",W",62.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013839,",W",62.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013841,",W",41.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013865,"1,W",58.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013866,"1,W",44.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013867,",7",43.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013869,",W",60.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013870,",W",62.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013871,",W",55.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013872,",7",49.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013873,",W",55.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013874,",W",57.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013876,",W",55.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013877,",W",48.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013878,",W",65.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013880,",W",61.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013881,",W",53.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013882,",W",53.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013883,",W",56.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013884,",W",62.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013886,",W",55.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013889,",W",65.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013891,",W",50.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013893,",W",51.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013894,",W",63.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013895,",W",60.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013896,",W",54.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013897,",W",51.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013899,",W",64.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013904,",W",54.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013911,",W",51.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013920,",W",37.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013925,",W",51.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013926,",W",50.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013927,",W",57.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013932,",W",40.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013935,",W",58.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013939,",W",53.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013940,",W",36.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013942,",W",57.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013957,",W",57.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013958,",W",56.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013959,",W",51.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013960,",W",52.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013961,",W",51.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013962,",W",50.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013963,",W",51.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013964,",W",49.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013966,",W",47.8
2023-02-01T00:00:00,TAVG,GHCND:USW00013967,",W",44.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013968,",W",45.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013969,",W",42.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013970,",W",62.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013971,",W",46.5
2023-02-01T00:00:00,TAVG,GHCND:USW00013972,",W",55.3
2023-02-01T00:00:00,TAVG,GHCND:USW00013973,"1,W",51.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013975,",W",41.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013976,",W",61.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013977,",W",56.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013978,",W",56.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013980,",7",37.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013981,",W",42.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013984,",W",36.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013985,",W",37.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013986,",W",36.9
2023-02-01T00:00:00,TAVG,GHCND:USW00013987,",W",43.7
2023-02-01T00:00:00,TAVG,GHCND:USW00013988,",W",39.0
2023-02-01T00:00:00,TAVG,GHCND:USW00013989,",W",39.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013991,",7",36.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013993,",W",34.2
2023-02-01T00:00:00,TAVG,GHCND:USW00013994,",W",43.1
2023-02-01T00:00:00,TAVG,GHCND:USW00013995,",W",43.4
2023-02-01T00:00:00,TAVG,GHCND:USW00013996,",W",38.6
2023-02-01T00:00:00,TAVG,GHCND:USW00013997,",W",42.1
