state_code,date,average_temp,common_date_id
ME,2022-10,50.00819672131148,2022-10ME
ME,2022-11,39.18333333333333,2022-11ME
ME,2022-12,28.72203389830508,2022-12ME
ME,2023-01,26.149122807017545,2023-01ME
ME,2023-02,20.220689655172414,2023-02ME
ME,2023-03,31.644827586206898,2023-03ME
ME,2023-04,43.001724137931035,2023-04ME
ME,2023-05,52.92881355932204,2023-05ME
ME,2023-06,60.97118644067797,2023-06ME
ME,2023-07,71.24821428571428,2023-07ME
ME,2023-08,64.94716981132075,2023-08ME
ME,2023-09,62.36181818181819,2023-09ME
ME,2023-10,52.60588235294118,2023-10ME
MI,2018-12,28.940782122905027,2018-12MI
MI,2019-01,17.08950276243094,2019-01MI
MI,2019-02,19.798295454545453,2019-02MI
MI,2019-03,27.126136363636363,2019-03MI
MI,2019-04,42.080681818181816,2019-04MI
MI,2019-05,51.522346368715084,2019-05MI
MI,2019-06,62.17183908045977,2019-06MI
MI,2019-07,70.71428571428571,2019-07MI
MI,2019-08,66.36666666666666,2019-08MI
MI,2019-09,62.259659090909096,2019-09MI
MI,2019-10,47.65530726256983,2019-10MI
MI,2019-11,30.963953488372095,2019-11MI
MI,2019-12,28.412352941176472,2019-12MI
MI,2020-01,27.1536312849162,2020-01MI
MI,2020-02,23.65955056179775,2020-02MI
MI,2020-03,34.48587570621469,2020-03MI
MI,2020-04,39.71685393258427,2020-04MI
MI,2020-05,52.831460674157306,2020-05MI
MI,2020-06,65.44285714285714,2020-06MI
MI,2020-07,72.23058823529412,2020-07MI
MI,2020-08,68.37083333333332,2020-08MI
MI,2020-09,58.079651162790704,2020-09MI
MI,2020-10,44.241279069767444,2020-10MI
MI,2020-11,41.01647058823529,2020-11MI
MI,2020-12,28.761403508771927,2020-12MI
MI,2021-01,25.087134502923973,2021-01MI
MI,2021-02,17.363372093023255,2021-02MI
MI,2021-03,36.24,2021-03MI
MI,2021-04,44.75217391304348,2021-04MI
MI,2021-05,53.85454545454546,2021-05MI
MI,2021-06,67.59245283018869,2021-06MI
MI,2021-07,68.65290322580645,2021-07MI
MI,2021-08,70.95384615384614,2021-08MI
MI,2021-09,61.455921052631574,2021-09MI
MI,2021-10,55.2125,2021-10MI
MI,2021-11,36.49554140127389,2021-11MI
MI,2021-12,30.543124999999996,2021-12MI
MI,2022-01,15.474233128834356,2022-01MI
MI,2022-02,19.071345029239765,2022-02MI
MI,2022-03,30.360843373493974,2022-03MI
MI,2022-04,39.86993865030675,2022-04MI
MI,2022-05,57.31728395061728,2022-05MI
MI,2022-06,64.49440993788821,2022-06MI
MI,2022-07,68.93395061728394,2022-07MI
MI,2022-08,68.17453416149068,2022-08MI
MI,2022-09,60.96585365853658,2022-09MI
MI,2022-10,48.350931677018636,2022-10MI
MI,2022-11,38.928125,2022-11MI
MI,2022-12,27.290384615384617,2022-12MI
MI,2023-01,28.475925925925928,2023-01MI
MI,2023-02,26.268553459119495,2023-02MI
MI,2023-03,31.12098765432099,2023-03MI
MI,2023-04,44.7569696969697,2023-04MI
MI,2023-05,54.73518518518519,2023-05MI
MI,2023-06,64.3569696969697,2023-06MI
MI,2023-07,68.33592814371258,2023-07MI
MI,2023-08,65.6,2023-08MI
MI,2023-09,62.17878787878788,2023-09MI
MI,2023-10,50.62875816993464,2023-10MI
MN,2018-12,20.828930817610065,2018-12MN
MN,2019-01,6.97245508982036,2019-01MN
MN,2019-02,5.957988165680473,2019-02MN
MN,2019-03,22.925882352941176,2019-03MN
MN,2019-04,41.464457831325305,2019-04MN
MN,2019-05,50.63742690058479,2019-05MN
MN,2019-06,64.24431137724551,2019-06MN
MN,2019-07,70.51279069767442,2019-07MN
MN,2019-08,65.61183431952662,2019-08MN
MN,2019-09,60.41411764705882,2019-09MN
MN,2019-10,42.666666666666664,2019-10MN
MN,2019-11,26.276704545454546,2019-11MN
MN,2019-12,17.400000000000002,2019-12MN
MN,2020-01,14.9,2020-01MN
MN,2020-02,14.32267441860465,2020-02MN
MN,2020-03,31.05636363636364,2020-03MN
MN,2020-04,39.47261904761905,2020-04MN
MN,2020-05,53.78439306358382,2020-05MN
MN,2020-06,67.74142011834319,2020-06MN
MN,2020-07,71.54670658682635,2020-07MN
MN,2020-08,68.46130952380952,2020-08MN
MN,2020-09,56.73571428571429,2020-09MN
MN,2020-10,39.22748538011696,2020-10MN
MN,2020-11,34.42544378698225,2020-11MN
MN,2020-12,21.159537572254333,2020-12MN
MN,2021-01,18.53333333333333,2021-01MN
MN,2021-02,6.858579881656804,2021-02MN
MN,2021-03,35.46140350877193,2021-03MN
MN,2021-04,42.73401360544217,2021-04MN
MN,2021-05,55.467832167832164,2021-05MN
MN,2021-06,70.36388888888888,2021-06MN
MN,2021-07,71.30965517241378,2021-07MN
MN,2021-08,69.91538461538461,2021-08MN
MN,2021-09,61.961379310344824,2021-09MN
MN,2021-10,52.042957746478876,2021-10MN
MN,2021-11,33.001986754966886,2021-11MN
MN,2021-12,19.452413793103446,2021-12MN
MN,2022-01,3.9101694915254237,2022-01MN
MN,2022-02,6.850837988826815,2022-02MN
MN,2022-03,26.32254335260116,2022-03MN
MN,2022-04,35.96091954022988,2022-04MN
MN,2022-05,55.59881656804734,2022-05MN
MN,2022-06,66.27470588235295,2022-06MN
MN,2022-07,69.7703488372093,2022-07MN
MN,2022-08,67.77167630057804,2022-08MN
MN,2022-09,60.50357142857143,2022-09MN
MN,2022-10,46.95030303030303,2022-10MN
MN,2022-11,30.798837209302324,2022-11MN
MN,2022-12,13.238235294117647,2022-12MN
MN,2023-01,15.872781065088757,2023-01MN
MN,2023-02,14.778048780487804,2023-02MN
MN,2023-03,22.28253012048193,2023-03MN
MN,2023-04,38.967664670658685,2023-04MN
MN,2023-05,59.18238993710692,2023-05MN
MN,2023-06,68.68580246913581,2023-06MN
MN,2023-07,67.63757961783439,2023-07MN
MN,2023-08,68.33435582822086,2023-08MN
MN,2023-09,63.847468354430376,2023-09MN
MN,2023-10,47.92327586206897,2023-10MN
MO,2018-12,36.446478873239435,2018-12MO
MO,2019-01,30.09718309859155,2019-01MO
MO,2019-02,31.999280575539565,2019-02MO
MO,2019-03,40.34125874125874,2019-03MO
MO,2019-04,56.390209790209795,2019-04MO
MO,2019-05,64.31338028169014,2019-05MO
MO,2019-06,72.31970802919707,2019-06MO
MO,2019-07,77.7115107913669,2019-07MO
MO,2019-08,75.58169014084507,2019-08MO
MO,2019-09,74.94357142857143,2019-09MO
MO,2019-10,53.94137931034483,2019-10MO
MO,2019-11,40.040875912408765,2019-11MO
MO,2019-12,38.54857142857143,2019-12MO
MO,2020-01,33.849645390070926,2020-01MO
MO,2020-02,34.62391304347826,2020-02MO
MO,2020-03,48.32720588235294,2020-03MO
MO,2020-04,52.56357142857143,2020-04MO
MO,2020-05,61.80143884892086,2020-05MO
MO,2020-06,75.2158273381295,2020-06MO
MO,2020-07,79.25285714285714,2020-07MO
MO,2020-08,74.47810218978103,2020-08MO
MO,2020-09,67.29785714285715,2020-09MO
MO,2020-10,53.49202898550725,2020-10MO
MO,2020-11,49.18602941176471,2020-11MO
MO,2020-12,36.11970802919708,2020-12MO
MO,2021-01,33.2044776119403,2021-01MO
MO,2021-02,23.709489051094888,2021-02MO
MO,2021-03,49.438686131386866,2021-03MO
MO,2021-04,53.796,2021-04MO
MO,2021-05,62.11904761904762,2021-05MO
MO,2021-06,74.84206349206349,2021-06MO
MO,2021-07,76.68346456692913,2021-07MO
MO,2021-08,77.7531746031746,2021-08MO
MO,2021-09,71.55680000000001,2021-09MO
MO,2021-10,60.42177419354839,2021-10MO
MO,2021-11,45.352,2021-11MO
MO,2021-12,44.45737704918033,2021-12MO
MO,2022-01,28.01954887218045,2022-01MO
MO,2022-02,31.91127819548872,2022-02MO
MO,2022-03,45.62164179104478,2022-03MO
MO,2022-04,52.748854961832066,2022-04MO
MO,2022-05,65.80597014925372,2022-05MO
MO,2022-06,75.34264705882353,2022-06MO
MO,2022-07,79.9969465648855,2022-07MO
MO,2022-08,76.7781954887218,2022-08MO
MO,2022-09,69.55514705882354,2022-09MO
MO,2022-10,56.07251908396947,2022-10MO
MO,2022-11,43.986363636363635,2022-11MO
MO,2022-12,32.85,2022-12MO
MO,2023-01,36.57401574803149,2023-01MO
MO,2023-02,39.3696,2023-02MO
MO,2023-03,43.362878787878785,2023-03MO
MO,2023-04,55.796875,2023-04MO
MO,2023-05,66.15338345864662,2023-05MO
MO,2023-06,73.98992248062017,2023-06MO
MO,2023-07,78.20384615384616,2023-07MO
MO,2023-08,76.8469696969697,2023-08MO
MO,2023-09,70.48461538461538,2023-09MO
MO,2023-10,58.6018691588785,2023-10MO
MS,2018-12,49.29555555555556,2018-12MS
MS,2019-01,46.04222222222222,2019-01MS
MS,2019-02,55.18695652173913,2019-02MS
MS,2019-03,54.446666666666665,2019-03MS
MS,2019-04,63.72,2019-04MS
MS,2019-05,74.51666666666667,2019-05MS
MS,2019-06,78.49090909090908,2019-06MS
MS,2019-07,80.97391304347826,2019-07MS
MS,2019-08,81.51041666666667,2019-08MS
MS,2019-09,81.32826086956521,2019-09MS
MS,2019-10,66.96511627906976,2019-10MS
MS,2019-11,51.066,2019-11MS
MS,2019-12,51.02372881355932,2019-12MS
MS,2020-01,50.191071428571426,2020-01MS
MS,2020-02,50.89298245614035,2020-02MS
MS,2020-03,64.19019607843137,2020-03MS
MS,2020-04,63.38367346938776,2020-04MS
MS,2020-05,70.69019607843137,2020-05MS
MS,2020-06,78.42,2020-06MS
MS,2020-07,82.11639344262295,2020-07MS
MS,2020-08,80.48979591836735,2020-08MS
MS,2020-09,75.77636363636363,2020-09MS
MS,2020-10,66.51818181818182,2020-10MS
MS,2020-11,58.76610169491525,2020-11MS
MS,2020-12,47.30350877192983,2020-12MS
MS,2021-01,46.9,2021-01MS
MS,2021-02,44.211999999999996,2021-02MS
MS,2021-03,60.054716981132074,2021-03MS
MS,2021-04,61.98837209302326,2021-04MS
MS,2021-05,70.24186046511628,2021-05MS
MS,2021-06,78.02926829268293,2021-06MS
MS,2021-07,80.55263157894737,2021-07MS
MS,2021-08,81.08974358974359,2021-08MS
MS,2021-09,74.97948717948718,2021-09MS
MS,2021-10,68.4275,2021-10MS
MS,2021-11,52.5,2021-11MS
MS,2021-12,58.47317073170732,2021-12MS
MS,2022-01,44.11372549019608,2022-01MS
MS,2022-02,48.88269230769231,2022-02MS
MS,2022-03,57.38333333333333,2022-03MS
MS,2022-04,64.408,2022-04MS
MS,2022-05,75.14901960784313,2022-05MS
MS,2022-06,81.4245283018868,2022-06MS
MS,2022-07,83.15208333333334,2022-07MS
MS,2022-08,80.56,2022-08MS
MS,2022-09,75.26875,2022-09MS
MS,2022-10,63.43061224489796,2022-10MS
MS,2022-11,55.614,2022-11MS
MS,2022-12,50.47708333333333,2022-12MS
MS,2023-01,52.29433962264151,2023-01MS
MS,2023-02,55.717543859649126,2023-02MS
MS,2023-03,59.388000000000005,2023-03MS
MS,2023-04,63.93636363636363,2023-04MS
MS,2023-05,72.45581395348837,2023-05MS
MS,2023-06,79.22888888888889,2023-06MS
MS,2023-07,82.73333333333333,2023-07MS
MS,2023-08,84.64399999999999,2023-08MS
MS,2023-09,77.968,2023-09MS
MS,2023-10,67.02142857142857,2023-10MS
MT,2018-12,24.702958579881656,2018-12MT
MT,2019-01,25.320058139534886,2019-01MT
MT,2019-02,8.16849710982659,2019-02MT
MT,2019-03,25.807038123167157,2019-03MT
MT,2019-04,40.89710982658959,2019-04MT
MT,2019-05,47.273579545454545,2019-05MT
MT,2019-06,57.04555873925502,2019-06MT
MT,2019-07,63.53505747126437,2019-07MT
MT,2019-08,63.80087719298246,2019-08MT
MT,2019-09,54.080579710144924,2019-09MT
MT,2019-10,34.62492753623189,2019-10MT
MT,2019-11,29.620760233918126,2019-11MT
MT,2019-12,26.468221574344025,2019-12MT
MT,2020-01,24.652023121387284,2020-01MT
MT,2020-02,25.411918604651166,2020-02MT
MT,2020-03,31.14985074626866,2020-03MT
MT,2020-04,37.84017857142857,2020-04MT
MT,2020-05,49.313095238095244,2020-05MT
MT,2020-06,57.21666666666666,2020-06MT
MT,2020-07,64.00567164179105,2020-07MT
MT,2020-08,66.06784660766962,2020-08MT
MT,2020-09,56.43214285714286,2020-09MT
MT,2020-10,39.49728096676737,2020-10MT
MT,2020-11,32.56424242424243,2020-11MT
MT,2020-12,28.086144578313252,2020-12MT
MT,2021-01,26.726506024096388,2021-01MT
MT,2021-02,15.204129793510324,2021-02MT
MT,2021-03,35.24510385756677,2021-03MT
MT,2021-04,39.43490196078431,2021-04MT
MT,2021-05,47.293145161290326,2021-05MT
MT,2021-06,63.173046875,2021-06MT
MT,2021-07,70.49302325581395,2021-07MT
MT,2021-08,63.042125984251975,2021-08MT
MT,2021-09,56.83984375,2021-09MT
MT,2021-10,44.4640625,2021-10MT
MT,2021-11,35.71976284584981,2021-11MT
MT,2021-12,20.308235294117647,2021-12MT
MT,2022-01,23.716216216216218,2022-01MT
MT,2022-02,22.757575757575758,2022-02MT
MT,2022-03,33.53293051359517,2022-03MT
MT,2022-04,34.372205438066466,2022-04MT
MT,2022-05,46.934862385321104,2022-05MT
MT,2022-06,56.85427728613569,2022-06MT
MT,2022-07,67.559509202454,2022-07MT
MT,2022-08,68.42746268656717,2022-08MT
MT,2022-09,59.43795180722892,2022-09MT
MT,2022-10,46.5558912386707,2022-10MT
MT,2022-11,22.50273556231003,2022-11MT
MT,2022-12,16.65171339563863,2022-12MT
MT,2023-01,23.135093167701864,2023-01MT
MT,2023-02,23.283437499999998,2023-02MT
MT,2023-03,24.215384615384615,2023-03MT
MT,2023-04,38.35476923076923,2023-04MT
MT,2023-05,54.88297213622291,2023-05MT
MT,2023-06,58.31526479750779,2023-06MT
MT,2023-07,65.96869009584665,2023-07MT
MT,2023-08,65.20786163522013,2023-08MT
MT,2023-09,56.72758620689655,2023-09MT
MT,2023-10,42.04347826086956,2023-10MT
NC,2018-12,44.44438202247191,2018-12NC
NC,2019-01,41.303333333333335,2019-01NC
NC,2019-02,47.77252747252747,2019-02NC
NC,2019-03,48.33038674033149,2019-03NC
NC,2019-04,60.65135135135135,2019-04NC
NC,2019-05,71.5429347826087,2019-05NC
NC,2019-06,73.66312849162011,2019-06NC
NC,2019-07,78.4685393258427,2019-07NC
NC,2019-08,76.50282485875707,2019-08NC
NC,2019-09,74.72584269662921,2019-09NC
NC,2019-10,64.18279569892474,2019-10NC
NC,2019-11,47.08066298342542,2019-11NC
NC,2019-12,46.03681318681319,2019-12NC
NC,2020-01,45.33825136612022,2020-01NC
NC,2020-02,46.156216216216215,2020-02NC
NC,2020-03,55.313259668508294,2020-03NC
NC,2020-04,56.815934065934066,2020-04NC
NC,2020-05,63.228888888888896,2020-05NC
NC,2020-06,72.83152173913044,2020-06NC
NC,2020-07,79.18100558659218,2020-07NC
NC,2020-08,77.19508196721311,2020-08NC
NC,2020-09,69.72185792349727,2020-09NC
NC,2020-10,63.01428571428572,2020-10NC
NC,2020-11,54.54560439560439,2020-11NC
NC,2020-12,42.10388888888889,2020-12NC
NC,2021-01,40.57348066298343,2021-01NC
NC,2021-02,41.832608695652176,2021-02NC
NC,2021-03,52.66888888888889,2021-03NC
NC,2021-04,57.70927152317881,2021-04NC
NC,2021-05,65.01764705882353,2021-05NC
NC,2021-06,73.30264900662252,2021-06NC
NC,2021-07,76.5638157894737,2021-07NC
NC,2021-08,77.2296052631579,2021-08NC
NC,2021-09,70.16973684210525,2021-09NC
NC,2021-10,63.84444444444445,2021-10NC
NC,2021-11,47.56,2021-11NC
NC,2021-12,50.19870967741936,2021-12NC
NC,2022-01,38.4110497237569,2022-01NC
NC,2022-02,45.365363128491616,2022-02NC
NC,2022-03,52.88806818181818,2022-03NC
NC,2022-04,58.262569832402235,2022-04NC
NC,2022-05,68.52897727272727,2022-05NC
NC,2022-06,74.70558659217876,2022-06NC
NC,2022-07,78.77094972067039,2022-07NC
NC,2022-08,76.22369942196532,2022-08NC
NC,2022-09,70.00804597701149,2022-09NC
NC,2022-10,57.344508670520234,2022-10NC
NC,2022-11,52.90639534883721,2022-11NC
NC,2022-12,41.693063583815025,2022-12NC
NC,2023-01,46.19827586206897,2023-01NC
NC,2023-02,50.70949720670391,2023-02NC
NC,2023-03,51.65371428571429,2023-03NC
NC,2023-04,59.709392265193365,2023-04NC
NC,2023-05,63.97150837988826,2023-05NC
NC,2023-06,70.41525423728814,2023-06NC
NC,2023-07,78.14034090909091,2023-07NC
NC,2023-08,76.976,2023-08NC
NC,2023-09,70.65,2023-09NC
NC,2023-10,60.47943262411348,2023-10NC
ND,2018-12,21.193975903614458,2018-12ND
ND,2019-01,9.951807228915662,2019-01ND
ND,2019-02,-2.7829268292682925,2019-02ND
ND,2019-03,20.74137931034483,2019-03ND
ND,2019-04,41.88023255813953,2019-04ND
ND,2019-05,49.908433734939756,2019-05ND
ND,2019-06,64.1906976744186,2019-06ND
ND,2019-07,69.64269662921348,2019-07ND
ND,2019-08,65.9090909090909,2019-08ND
ND,2019-09,58.51494252873563,2019-09ND
ND,2019-10,37.890243902439025,2019-10ND
ND,2019-11,26.265822784810126,2019-11ND
ND,2019-12,16.251190476190477,2019-12ND
ND,2020-01,12.972151898734177,2020-01ND
ND,2020-02,17.93132530120482,2020-02ND
ND,2020-03,29.63012048192771,2020-03ND
ND,2020-04,37.480000000000004,2020-04ND
ND,2020-05,52.8974358974359,2020-05ND
ND,2020-06,67.09493670886076,2020-06ND
ND,2020-07,70.53703703703704,2020-07ND
ND,2020-08,69.58148148148149,2020-08ND
ND,2020-09,57.415476190476184,2020-09ND
ND,2020-10,37.97439024390244,2020-10ND
ND,2020-11,32.14938271604938,2020-11ND
ND,2020-12,23.67710843373494,2020-12ND
ND,2021-01,21.1320987654321,2021-01ND
ND,2021-02,5.746153846153846,2021-02ND
ND,2021-03,35.606024096385546,2021-03ND
ND,2021-04,40.44246575342466,2021-04ND
ND,2021-05,52.98,2021-05ND
ND,2021-06,69.3013698630137,2021-06ND
ND,2021-07,74.25714285714285,2021-07ND
ND,2021-08,69.13466666666667,2021-08ND
ND,2021-09,62.59178082191781,2021-09ND
ND,2021-10,48.855555555555554,2021-10ND
ND,2021-11,32.72394366197183,2021-11ND
ND,2021-12,13.768055555555556,2021-12ND
ND,2022-01,8.402597402597403,2022-01ND
ND,2022-02,9.218518518518518,2022-02ND
ND,2022-03,26.5425,2022-03ND
ND,2022-04,33.581818181818186,2022-04ND
ND,2022-05,53.15975609756098,2022-05ND
ND,2022-06,64.77866666666667,2022-06ND
ND,2022-07,70.85657894736842,2022-07ND
ND,2022-08,69.82435897435897,2022-08ND
ND,2022-09,61.21829268292682,2022-09ND
ND,2022-10,45.9671052631579,2022-10ND
ND,2022-11,23.185714285714287,2022-11ND
ND,2022-12,6.677777777777778,2022-12ND
ND,2023-01,12.980263157894736,2023-01ND
ND,2023-02,14.11216216216216,2023-02ND
ND,2023-03,13.828571428571427,2023-03ND
ND,2023-04,34.83684210526316,2023-04ND
ND,2023-05,60.25584415584415,2023-05ND
ND,2023-06,69.50263157894737,2023-06ND
ND,2023-07,67.4012987012987,2023-07ND
ND,2023-08,68.20547945205479,2023-08ND
ND,2023-09,62.11081081081081,2023-09ND
ND,2023-10,43.844067796610176,2023-10ND
NE,2018-12,28.248148148148147,2018-12NE
NE,2019-01,26.123611111111114,2019-01NE
NE,2019-02,17.195683453237407,2019-02NE
NE,2019-03,31.688652482269507,2019-03NE
NE,2019-04,49.47971014492754,2019-04NE
NE,2019-05,54.008823529411764,2019-05NE
NE,2019-06,68.36194029850746,2019-06NE
NE,2019-07,74.94736842105263,2019-07NE
NE,2019-08,71.79236641221374,2019-08NE
NE,2019-09,69.05074626865671,2019-09NE
NE,2019-10,44.641176470588235,2019-10NE
NE,2019-11,35.39621212121212,2019-11NE
NE,2019-12,30.336170212765953,2019-12NE
NE,2020-01,27.326241134751772,2020-01NE
NE,2020-02,29.464028776978417,2020-02NE
NE,2020-03,41.055,2020-03NE
NE,2020-04,46.28285714285715,2020-04NE
NE,2020-05,57.20875912408759,2020-05NE
NE,2020-06,73.90152671755726,2020-06NE
NE,2020-07,75.63941605839416,2020-07NE
NE,2020-08,74.19136690647483,2020-08NE
NE,2020-09,62.883571428571436,2020-09NE
NE,2020-10,46.64160583941606,2020-10NE
NE,2020-11,42.59428571428571,2020-11NE
NE,2020-12,30.955555555555556,2020-12NE
NE,2021-01,28.997902097902095,2021-01NE
NE,2021-02,16.17173913043478,2021-02NE
NE,2021-03,42.43071428571429,2021-03NE
NE,2021-04,47.36390977443609,2021-04NE
NE,2021-05,58.529411764705884,2021-05NE
NE,2021-06,73.23358778625955,2021-06NE
NE,2021-07,75.23095238095239,2021-07NE
NE,2021-08,74.54384615384616,2021-08NE
NE,2021-09,67.9816,2021-09NE
NE,2021-10,53.49312977099237,2021-10NE
NE,2021-11,42.596992481203,2021-11NE
NE,2021-12,33.782222222222224,2021-12NE
NE,2022-01,25.287323943661974,2022-01NE
NE,2022-02,26.654225352112675,2022-02NE
NE,2022-03,37.82805755395684,2022-03NE
NE,2022-04,46.88467153284672,2022-04NE
NE,2022-05,59.19202898550725,2022-05NE
NE,2022-06,71.84604316546763,2022-06NE
NE,2022-07,76.7014598540146,2022-07NE
NE,2022-08,75.03750000000001,2022-08NE
NE,2022-09,67.61357142857143,2022-09NE
NE,2022-10,52.22045454545455,2022-10NE
NE,2022-11,34.69352517985611,2022-11NE
NE,2022-12,22.82814814814815,2022-12NE
NE,2023-01,24.753284671532846,2023-01NE
NE,2023-02,26.96058394160584,2023-02NE
NE,2023-03,33.72116788321168,2023-03NE
NE,2023-04,48.38931297709924,2023-04NE
NE,2023-05,62.454135338345864,2023-05NE
NE,2023-06,70.3532258064516,2023-06NE
NE,2023-07,73.31349206349206,2023-07NE
NE,2023-08,74.11953125,2023-08NE
NE,2023-09,67.69760000000001,2023-09NE
NE,2023-10,51.73069306930693,2023-10NE
NH,2018-12,25.146,2018-12NH
NH,2019-01,18.41,2019-01NH
NH,2019-02,21.13,2019-02NH
NH,2019-03,27.588,2019-03NH
NH,2019-04,42.738297872340425,2019-04NH
NH,2019-05,51.53404255319149,2019-05NH
NH,2019-06,62.32127659574468,2019-06NH
NH,2019-07,70.99183673469388,2019-07NH
NH,2019-08,66.672,2019-08NH
NH,2019-09,58.39787234042553,2019-09NH
NH,2019-10,48.20869565217391,2019-10NH
NH,2019-11,32.08222222222222,2019-11NH
NH,2019-12,25.389583333333334,2019-12NH
NH,2020-01,25.706382978723404,2020-01NH
NH,2020-02,24.523404255319146,2020-02NH
NH,2020-03,34.422916666666666,2020-03NH
NH,2020-04,40.20869565217391,2020-04NH
NH,2020-05,54.21818181818182,2020-05NH
NH,2020-06,64.81777777777778,2020-06NH
NH,2020-07,72.00434782608696,2020-07NH
NH,2020-08,67.81304347826087,2020-08NH
NH,2020-09,59.54545454545455,2020-09NH
NH,2020-10,47.66818181818182,2020-10NH
NH,2020-11,39.26,2020-11NH
NH,2020-12,28.779545454545453,2020-12NH
NH,2021-01,23.369565217391305,2021-01NH
NH,2021-02,20.593617021276597,2021-02NH
NH,2021-03,32.297916666666666,2021-03NH
NH,2021-04,44.03777777777778,2021-04NH
NH,2021-05,54.63809523809524,2021-05NH
NH,2021-06,66.66875,2021-06NH
NH,2021-07,65.96666666666667,2021-07NH
NH,2021-08,69.52916666666667,2021-08NH
NH,2021-09,61.05106382978724,2021-09NH
NH,2021-10,52.22708333333333,2021-10NH
NH,2021-11,36.297826086956526,2021-11NH
NH,2021-12,29.325531914893617,2021-12NH
NH,2022-01,15.425531914893616,2022-01NH
NH,2022-02,23.91304347826087,2022-02NH
NH,2022-03,32.41041666666667,2022-03NH
NH,2022-04,43.4,2022-04NH
NH,2022-05,57.75869565217391,2022-05NH
NH,2022-06,62.504081632653055,2022-06NH
NH,2022-07,69.38,2022-07NH
NH,2022-08,70.812,2022-08NH
NH,2022-09,58.94255319148937,2022-09NH
NH,2022-10,49.1063829787234,2022-10NH
NH,2022-11,40.06956521739131,2022-11NH
NH,2022-12,28.827083333333334,2022-12NH
NH,2023-01,29.29591836734694,2023-01NH
NH,2023-02,24.013207547169813,2023-02NH
NH,2023-03,32.51,2023-03NH
NH,2023-04,45.104166666666664,2023-04NH
NH,2023-05,53.663829787234036,2023-05NH
NH,2023-06,62.37959183673469,2023-06NH
NH,2023-07,71.08979591836734,2023-07NH
NH,2023-08,65.10217391304347,2023-08NH
NH,2023-09,62.175,2023-09NH
NH,2023-10,52.2475,2023-10NH
NJ,2018-12,37.771875,2018-12NJ
NJ,2019-01,31.313333333333333,2019-01NJ
NJ,2019-02,34.40967741935484,2019-02NJ
NJ,2019-03,39.103125,2019-03NJ
NJ,2019-04,54.525,2019-04NJ
NJ,2019-05,62.478125,2019-05NJ
NJ,2019-06,70.66666666666667,2019-06NJ
NJ,2019-07,78.01290322580645,2019-07NJ
NJ,2019-08,74.60606060606061,2019-08NJ
NJ,2019-09,68.87741935483871,2019-09NJ
NJ,2019-10,57.99090909090909,2019-10NJ
NJ,2019-11,41.059375,2019-11NJ
NJ,2019-12,36.08064516129032,2019-12NJ
NJ,2020-01,36.725,2020-01NJ
NJ,2020-02,38.371875,2020-02NJ
NJ,2020-03,45.693939393939395,2020-03NJ
NJ,2020-04,48.33939393939394,2020-04NJ
NJ,2020-05,58.93030303030303,2020-05NJ
NJ,2020-06,71.240625,2020-06NJ
NJ,2020-07,78.7875,2020-07NJ
NJ,2020-08,75.53870967741935,2020-08NJ
NJ,2020-09,66.63870967741936,2020-09NJ
NJ,2020-10,56.81515151515152,2020-10NJ
NJ,2020-11,48.9969696969697,2020-11NJ
NJ,2020-12,36.8375,2020-12NJ
NJ,2021-01,33.21875,2021-01NJ
NJ,2021-02,31.518181818181816,2021-02NJ
NJ,2021-03,43.56060606060606,2021-03NJ
NJ,2021-04,52.38125,2021-04NJ
NJ,2021-05,60.68064516129032,2021-05NJ
NJ,2021-06,71.8967741935484,2021-06NJ
NJ,2021-07,75.796875,2021-07NJ
NJ,2021-08,76.071875,2021-08NJ
NJ,2021-09,68.83548387096775,2021-09NJ
NJ,2021-10,60.984375,2021-10NJ
NJ,2021-11,43.667741935483875,2021-11NJ
NJ,2021-12,41.196969696969695,2021-12NJ
NJ,2022-01,28.33823529411765,2022-01NJ
NJ,2022-02,34.9030303030303,2022-02NJ
NJ,2022-03,43.411764705882355,2022-03NJ
NJ,2022-04,51.09705882352941,2022-04NJ
NJ,2022-05,63.175,2022-05NJ
NJ,2022-06,70.04285714285714,2022-06NJ
NJ,2022-07,77.92571428571429,2022-07NJ
NJ,2022-08,77.17714285714285,2022-08NJ
NJ,2022-09,67.46176470588235,2022-09NJ
NJ,2022-10,54.00277777777777,2022-10NJ
NJ,2022-11,47.52285714285714,2022-11NJ
NJ,2022-12,35.44722222222222,2022-12NJ
NJ,2023-01,40.91111111111111,2023-01NJ
NJ,2023-02,38.51714285714286,2023-02NJ
NJ,2023-03,41.925,2023-03NJ
NJ,2023-04,55.182857142857145,2023-04NJ
NJ,2023-05,59.145714285714284,2023-05NJ
NJ,2023-06,67.56470588235294,2023-06NJ
NJ,2023-07,77.06,2023-07NJ
NJ,2023-08,73.05142857142857,2023-08NJ
NJ,2023-09,67.7764705882353,2023-09NJ
NJ,2023-10,58.29,2023-10NJ
NM,2018-12,34.175187969924814,2018-12NM
NM,2019-01,33.758865248226954,2019-01NM
NM,2019-02,36.110416666666666,2019-02NM
NM,2019-03,44.151408450704224,2019-03NM
NM,2019-04,52.34444444444445,2019-04NM
NM,2019-05,55.95782312925169,2019-05NM
NM,2019-06,67.17753623188406,2019-06NM
NM,2019-07,73.46569343065693,2019-07NM
NM,2019-08,73.48071428571428,2019-08NM
